NUM,Date,Site,Plot,W_N,CentralSpecies,CommonName,ScientificName,SpeciesCode,GrowthHabit,WeedList,Tier_1,Tier_2,Tier_3,Tier_4,Epiphyte,PercentCover,Status,Presence,Notes
980,2/01/2024,England,3,N,Native,New Zealand Groundsel,Senecio vulgaris,SENvul,Forb,0,1,1,0,0,0,N/A,0,1,
320,17/03/2023,Ambury,2,N,Native,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,5,3,0,0,0,N/A,1,1,
336,17/03/2023,Ambury,3,N,Native,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,1,0,0,0,0,N/A,1,1,
343,17/03/2023,Ambury,4,W,Solanum mauritianum,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,2,1,0,0,0,N/A,1,1,
519,24/03/2023,Sancta,1,N,Native,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,1,0,0,0,0,N/A,1,1,
523,24/03/2023,Sancta,1,W,Solanum mauritianum,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,2,2,0,0,0,N/A,1,1,
555,24/03/2023,Sancta,4,W,Solanum mauritianum,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,3,3,3,1,0,N/A,1,1,
567,24/03/2023,Sancta,5,W,Solanum mauritianum,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,1,1,0,0,0,N/A,1,1,
573,29/03/2023,Sancta,6,W,Solanum mauritianum,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,2,0,0,0,0,N/A,1,1,
591,29/03/2023,Sancta,8,W,Solanum mauritianum,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,1,1,0,0,0,N/A,1,1,
620,29/03/2023,Sancta,11,N,Native,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,3,0,0,0,0,N/A,1,1,
739,28/04/2023,Salford,2,W,Ligustrum lucidum,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,1,0,0,0,0,N/A,1,1,
766,28/04/2023,Salford,3,N,Native,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,1,1,1,0,0,N/A,1,1,
892,4/05/2023,Salford,11,N,Native,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,3,0,0,0,0,N/A,1,1,
947,2/01/2024,England,1,N,Native,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,1,0,0,0,0,N/A,1,1,
1057,14/02/2024,Netball,6,N,Native,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,1,1,0,0,0,N/A,1,1,
1103,16/07/2024,Netball,11,N,Native,Bridal Creeper,Smilax asparagoides,N/A,Vine,1,,,,,,20,1,1,20 % cover
1,6/01/2023,Reid,1,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,1,1,0,N/A,1,1,Very close to central species
33,11/01/2023,Jensen,2,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,2,2,0,0,0,N/A,1,1,
46,11/01/2023,Jensen,2,W,Paraserianthes lophantha,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,0,0,0,N/A,1,1,
61,7/02/2023,Bacon,1,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,25,20,11,4,0,N/A,1,1,
96,7/02/2023,Bacon,4,W,Paraserianthes lophantha,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,2,2,1,0,0,N/A,1,1,
195,10/02/2023,Todd,4,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,1,1,0,N/A,1,1,
215,10/02/2023,Todd,5,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,2,2,2,2,0,N/A,1,1,
221,10/02/2023,Todd,6,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,1,0,0,N/A,1,1,
242,23/02/2023,Ambury,2,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,1,1,0,N/A,1,1,
249,3/03/2023,Mick,1,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,5,5,3,0,0,N/A,1,1,
292,15/03/2023,Eirian,1,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,0,0,0,0,N/A,1,1,
300,15/03/2023,Eirian,2,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,0,0,0,N/A,1,1,
319,17/03/2023,Ambury,2,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,2,0,0,0,0,N/A,1,1,
352,17/03/2023,Ambury,5,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,4,0,0,0,0,N/A,1,1,
371,17/03/2023,Ambury,7,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,3,1,0,0,0,N/A,1,1,
403,20/03/2023,Winter,2,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,0,0,0,N/A,1,1,
435,20/03/2023,Winter,3,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,1,0,0,N/A,1,1,
449,20/03/2023,Winter,4,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,2,2,2,0,0,N/A,1,1,
493,21/03/2023,Nataly,3,W,Paraserianthes lophantha,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,3,3,2,1,0,N/A,1,1,
526,24/03/2023,Sancta,1,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,1,0,0,N/A,1,1,Dead
527,24/03/2023,Sancta,2,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,3,3,3,1,0,N/A,1,1,
538,24/03/2023,Sancta,2,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,0,0,0,N/A,1,1,
542,24/03/2023,Sancta,3,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,3,3,1,0,0,N/A,1,1,
557,24/03/2023,Sancta,4,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,0,0,0,N/A,1,1,
564,24/03/2023,Sancta,5,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,0,0,0,N/A,1,1,
574,29/03/2023,Sancta,6,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,2,2,2,2,0,N/A,1,1,
583,29/03/2023,Sancta,7,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,5,1,1,0,0,N/A,1,1,
586,29/03/2023,Sancta,7,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,0,0,0,N/A,1,1,
588,29/03/2023,Sancta,8,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,8,7,4,0,0,N/A,1,1,
600,29/03/2023,Sancta,9,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,1,1,0,N/A,1,1,
608,29/03/2023,Sancta,10,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,6,6,5,3,0,N/A,1,1,
611,29/03/2023,Sancta,10,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,1,0,0,N/A,1,1,
622,29/03/2023,Sancta,11,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,3,0,0,0,0,N/A,1,1,
624,29/03/2023,Sancta,12,W,Solanum mauritianum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,0,0,0,N/A,1,1,
676,19/04/2023,Burns,1,W,Ligustrum lucidum,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,1,0,0,N/A,1,1,
757,28/04/2023,Salford,3,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,2,2,1,0,0,N/A,1,1,
779,28/04/2023,Salford,4,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,1,0,0,N/A,1,1,
913,12/05/2023,Silvana,2,N,Native,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,0,0,0,N/A,1,1,
970,2/01/2024,England,3,W,Paraserianthes lophantha,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,0,0,0,N/A,1,1,
1000,2/12/2024,Netball,1,W,Paraserianthes lophantha,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,1,1,1,1,0,N/A,1,1,
1085,3/01/2024,Netball,10,W,Paraserianthes lophantha,Woolly Nightshade,Solanum mauritianum,SOLmau,Tree,1,3,3,3,2,0,N/A,1,1,
245,23/02/2023,Ambury,2,W,Solanum mauritianum,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,2,1,0,0,0,N/A,1,1,
277,15/03/2023,Eirian,1,N,Native,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,1,1,0,0,0,N/A,1,1,
317,17/03/2023,Ambury,2,N,Native,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,12,7,1,0,0,N/A,1,1,
328,17/03/2023,Ambury,3,W,Solanum mauritianum,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,7,7,1,0,0,N/A,1,1,
337,17/03/2023,Ambury,4,W,Solanum mauritianum,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,4,0,0,0,0,N/A,1,1,
354,17/03/2023,Ambury,5,W,Solanum mauritianum,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,2,2,0,0,0,N/A,1,1,
372,17/03/2023,Ambury,7,W,Solanum mauritianum,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,1,0,0,0,0,N/A,1,1,
563,24/03/2023,Sancta,5,N,Native,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,2,0,0,0,0,N/A,1,1,
627,29/03/2023,Sancta,12,W,Solanum mauritianum,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,1,1,0,0,0,N/A,1,1,
758,28/04/2023,Salford,3,N,Native,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,1,1,1,0,0,N/A,1,1,
786,28/04/2023,Salford,4,N,Native,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,2,0,0,0,0,N/A,1,1,
948,2/01/2024,England,1,N,Native,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,4,1,0,0,0,N/A,1,1,
962,2/01/2024,England,2,W,Paraserianthes lophantha,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,4,3,0,0,0,N/A,1,1,
977,2/01/2024,England,3,N,Native,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,9,0,0,0,0,N/A,1,1,
992,2/01/2024,England,4,N,Native,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,4,0,0,0,0,N/A,1,1,
1047,14/02/2024,Netball,6,W,Paraserianthes lophantha,Black Nightshade,Solanum nigrum,SOLnig,Forb,0,1,1,0,0,0,N/A,1,1,
589,29/03/2023,Sancta,8,W,Solanum mauritianum,Kowhai,Sophora microphylla,SOPmic,Tree,0,3,3,1,0,0,N/A,0,1,
594,29/03/2023,Sancta,8,N,Native,Kowhai,Sophora microphylla,SOPmic,Tree,0,11,2,0,0,0,N/A,0,1,
612,29/03/2023,Sancta,10,N,Native,Kowhai,Sophora microphylla,SOPmic,Tree,0,1,1,1,0,0,N/A,0,1,
615,29/03/2023,Sancta,11,W,Solanum mauritianum,Kowhai,Sophora microphylla,SOPmic,Tree,0,3,1,0,0,0,N/A,0,1,
619,29/03/2023,Sancta,11,N,Native,Kowhai,Sophora microphylla,SOPmic,Tree,0,5,3,1,0,0,N/A,0,1,
626,29/03/2023,Sancta,12,W,Solanum mauritianum,Kowhai,Sophora microphylla,SOPmic,Tree,0,4,4,2,1,0,N/A,0,1,
628,29/03/2023,Sancta,12,N,Native,Kowhai,Sophora microphylla,SOPmic,Tree,0,39,37,24,0,0,N/A,0,1,
768,28/04/2023,Salford,3,N,Native,Hedge woundwort,Stachys sylvatica,STAsyl,Forb,0,6,0,0,0,0,N/A,1,1,
787,28/04/2023,Salford,4,N,Native,Hedge woundwort,Stachys sylvatica,STAsyl,Forb,0,2,0,0,0,0,N/A,1,1,
810,2/05/2023,Salford,6,W,Ligustrum lucidum,Hedge woundwort,Stachys sylvatica,STAsyl,Forb,0,13,1,0,0,0,N/A,1,1,
817,2/05/2023,Salford,6,N,Native,Hedge woundwort,Stachys sylvatica,STAsyl,Forb,0,3,1,0,0,0,N/A,1,1,
863,4/05/2023,Salford,9,W,Ligustrum lucidum,Hedge woundwort,Stachys sylvatica,STAsyl,Forb,0,8,0,0,0,0,N/A,1,1,
868,4/05/2023,Salford,9,N,Native,Hedge woundwort,Stachys sylvatica,STAsyl,Forb,0,11,1,0,0,0,N/A,1,1,
874,4/05/2023,Salford,10,W,Ligustrum lucidum,Hedge woundwort,Stachys sylvatica,STAsyl,Forb,0,29,3,0,0,0,N/A,1,1,
882,4/05/2023,Salford,10,N,Native,Hedge woundwort,Stachys sylvatica,STAsyl,Forb,0,1,0,0,0,0,N/A,1,1,
891,4/05/2023,Salford,11,N,Native,Hedge woundwort,Stachys sylvatica,STAsyl,Forb,0,4,0,0,0,0,N/A,1,1,
919,12/05/2023,Silvana,2,N,Native,Hedge woundwort,Stachys sylvatica,STAsyl,Forb,0,2,0,0,0,0,N/A,1,1,
925,12/05/2023,Silvana,3,W,Ligustrum lucidum,Hedge woundwort,Stachys sylvatica,STAsyl,Forb,0,12,2,0,0,0,N/A,1,1,
701,19/04/2023,Burns,2,W,Ligustrum lucidum,Large leaved milk tree,Streblus banksii,STRban,Tree,0,1,1,1,0,0,N/A,0,1,
306,15/03/2023,Eirian,1,W,Ligustrum lucidum,Bird of paradise,Strelitzia reginae,STRreg,Forb,0,1,1,1,1,0,N/A,1,1,
5,6/01/2023,Reid,1,W,Solanum mauritianum,Dandelion,Taraxacum officinale,TARoff,Forb,0,2,0,0,0,0,N/A,1,1,
18,6/01/2023,Reid,2,N,Native,Dandelion,Taraxacum officinale,TARoff,Forb,0,8,0,0,0,0,N/A,1,1,
77,7/02/2023,Bacon,2,W,Paraserianthes lophantha,Dandelion,Taraxacum officinale,TARoff,Forb,0,2,0,0,0,0,N/A,1,1,
94,7/02/2023,Bacon,3,N,Native,Dandelion,Taraxacum officinale,TARoff,Forb,0,1,0,0,0,0,N/A,1,1,
186,10/02/2023,Todd,3,N,Native,Dandelion,Taraxacum officinale,TARoff,Forb,0,1,0,0,0,0,N/A,1,1,
325,17/03/2023,Ambury,2,N,Native,Dandelion,Taraxacum officinale,TARoff,Forb,0,1,0,0,0,0,N/A,1,1,
394,20/03/2023,Winter,1,N,Native,Dandelion,Taraxacum officinale,TARoff,Forb,0,5,1,0,0,0,N/A,1,1,
405,20/03/2023,Winter,2,W,Solanum mauritianum,Dandelion,Taraxacum officinale,TARoff,Forb,0,1,0,0,0,0,N/A,1,1,
437,20/03/2023,Winter,3,N,Native,Dandelion,Taraxacum officinale,TARoff,Forb,0,3,1,0,0,0,N/A,1,1,
510,24/03/2023,Sancta,1,N,Native,Dandelion,Taraxacum officinale,TARoff,Forb,0,3,0,0,0,0,N/A,1,1,
592,29/03/2023,Sancta,8,W,Solanum mauritianum,Dandelion,Taraxacum officinale,TARoff,Forb,0,1,0,0,0,0,N/A,1,1,
719,28/04/2023,Salford,1,W,Ligustrum lucidum,Dandelion,Taraxacum officinale,TARoff,Forb,0,1,0,0,0,0,N/A,1,1,
781,28/04/2023,Salford,4,N,Native,Dandelion,Taraxacum officinale,TARoff,Forb,0,5,0,0,0,0,N/A,1,1,
888,4/05/2023,Salford,11,N,Native,Dandelion,Taraxacum officinale,TARoff,Forb,0,1,0,0,0,0,N/A,1,1,
260,13/03/2023,Spence,1,W,Ligustrum lucidum,Cape honeysuckle,Tecomaria capensis,TECcap,Shrub,1,4,4,0,0,0,N/A,1,1,
1111,16/07/2024,Netball,11,N,Native,Cape honeysuckle,Tecomaria capensis,TECcap,Shrub,1,1,1,0,0,0,N/A,1,1,
24,11/01/2023,Jensen,1,W,Solanum mauritianum,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,5,1,1,5% cover
30,11/01/2023,Jensen,1,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,2,1,1,2% cover
67,7/02/2023,Bacon,1,W,Solanum mauritianum,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,15,1,1,15% ground cover
72,7/02/2023,Bacon,1,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,50,1,1,50 % ground cover
78,7/02/2023,Bacon,2,W,Paraserianthes lophantha,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,10,1,1,10 % Ground Cover
85,7/02/2023,Bacon,2,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,60,1,1,60 % ground cover
91,7/02/2023,Bacon,3,W,Paraserianthes lophantha,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,10,1,1,10 % Ground Cover
101,7/02/2023,Bacon,4,W,Paraserianthes lophantha,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,2,0,0,0,0,N/A,1,1,
108,7/02/2023,Bacon,4,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,40,1,1,40 % ground cover
259,13/03/2023,Spence,1,W,Ligustrum lucidum,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,N/A,1,1,
272,13/03/2023,Spence,1,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,3,0,0,0,0,N/A,1,1,
280,15/03/2023,Eirian,1,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,8,1,1,8 % ground cover
296,15/03/2023,Eirian,2,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,3,1,1,3 % Ground Cover
305,15/03/2023,Eirian,1,W,Ligustrum lucidum,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,50,1,1,50 % ground cover
522,24/03/2023,Sancta,1,W,Solanum mauritianum,Tradescantia,Tradescantia fluminensis,TRAflu,Vine,1,,,,,,45,1,1,45 % Ground Cover
528,24/03/2023,Sancta,2,W,Solanum mauritianum,Tradescantia,Tradescantia fluminensis,TRAflu,Vine,1,,,,,,56,1,1,56 % Ground Cover
536,24/03/2023,Sancta,2,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Vine,1,,,,,,5,1,1,5 % Ground Cover
554,24/03/2023,Sancta,4,W,Solanum mauritianum,Tradescantia,Tradescantia fluminensis,TRAflu,Vine,1,,,,,,10,1,1,10 % Ground Cover
558,24/03/2023,Sancta,4,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Vine,1,,,,,,50,1,1,50 % ground cover
599,29/03/2023,Sancta,9,W,Solanum mauritianum,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,22,1,1,22 % Ground Cover
603,29/03/2023,Sancta,9,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,30,1,1,30 % Ground Cover
629,29/03/2023,Sancta,12,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,60,1,1,60 % Ground Cover
640,14/04/2023,Cain,1,W,Ligustrum lucidum,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,10,2,0,0,0,N/A,1,1,
642,14/04/2023,Cain,1,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,25,1,1,25 % Ground Cover
659,14/04/2023,Cain,2,W,Ligustrum lucidum,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,5,2,0,0,0,N/A,1,1,
665,14/04/2023,Cain,2,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,8,1,0,0,0,N/A,1,1,
727,28/04/2023,Salford,1,W,Ligustrum lucidum,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,,,,,,8,1,1,8 % ground cover
862,4/05/2023,Salford,9,W,Ligustrum lucidum,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,9,1,0,0,0,N/A,1,1,
869,4/05/2023,Salford,9,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,9,1,0,0,0,N/A,1,1,
877,4/05/2023,Salford,10,W,Ligustrum lucidum,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,1,0,0,0,0,N/A,1,1,
1122,22/08/2024,Seddon,1,W,Paraserianthes lophantha,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,15,11,0,0,0,N/A,1,1,
1133,22/08/2024,Seddon,1,N,Native,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,14,7,0,0,0,N/A,1,1,
1168,26/09/2024,Seddon,6,W,Ligustrum lucidum,Tradescantia,Tradescantia fluminensis,TRAflu,Forb,1,2,0,0,0,0,N/A,1,1,
237,23/02/2023,Ambury,1,N,Native,Suckling clover,Trifolium dubium,TRIdub,Forb,0,,,,,,15,1,1,15% Ground Cover
485,21/03/2023,Nataly,2,W,Paraserianthes lophantha,Red Clover,Trifolium pratense,TRIpra,Forb,0,4,1,0,0,0,N/A,1,1,
792,28/04/2023,Salford,4,N,Native,Red Clover,Trifolium pratense,TRIpra,Forb,0,1,0,0,0,0,N/A,1,1,
2,6/01/2023,Reid,1,W,Solanum mauritianum,Gorse,Ulex eruopaeus,ULEero,Shrub,1,4,3,3,1,0,N/A,1,1,
86,7/02/2023,Bacon,3,W,Paraserianthes lophantha,Gorse,Ulex eruopaeus,ULEero,Shrub,1,2,1,1,0,0,N/A,1,1,
190,10/02/2023,Todd,3,N,Native,Gorse,Ulex eruopaeus,ULEero,Shrub,1,1,1,1,0,0,N/A,1,1,
482,21/03/2023,Nataly,2,W,Paraserianthes lophantha,Gorse,Ulex eruopaeus,ULEero,Shrub,1,2,2,2,1,0,N/A,1,1,
520,24/03/2023,Sancta,1,W,Solanum mauritianum,Gorse,Ulex eruopaeus,ULEero,Shrub,1,2,2,2,2,0,N/A,1,1,
530,24/03/2023,Sancta,2,W,Solanum mauritianum,Gorse,Ulex eruopaeus,ULEero,Shrub,1,2,2,2,0,0,N/A,1,1,
804,2/05/2023,Salford,5,N,Native,Gorse,Ulex eruopaeus,ULEero,Shrub,1,1,1,1,0,0,N/A,1,1,
241,23/02/2023,Ambury,2,W,Solanum mauritianum,Pupletop vervain,Verbena bonariensis,VERbon,Forb,0,1,1,1,0,0,N/A,1,1,
322,17/03/2023,Ambury,2,N,Native,Purpletop vervain,Verbena bonariensis,VERbon,Forb,0,2,0,0,0,0,N/A,1,1,
326,17/03/2023,Ambury,3,W,Solanum mauritianum,Purpletop vervain,Verbena bonariensis,VERbon,Forb,0,6,6,5,5,0,N/A,1,1,
344,17/03/2023,Ambury,4,W,Solanum mauritianum,Purpletop vervain,Verbena bonariensis,VERbon,Forb,0,2,1,1,0,0,N/A,1,1,
347,17/03/2023,Ambury,4,N,Native,Purpletop vervain,Verbena bonariensis,VERbon,Forb,0,1,0,0,0,0,N/A,1,1,
491,21/03/2023,Nataly,3,W,Paraserianthes lophantha,Purpletop vervain,Verbena bonariensis,VERbon,Forb,0,1,1,1,0,0,N/A,1,1,
1012,2/12/2024,Netball,2,W,Paraserianthes lophantha,Purpletop vervain,Verbena bonariensis,VERbon,Forb,0,7,6,1,0,0,N/A,1,1,
1045,14/02/2024,Netball,6,W,Paraserianthes lophantha,Purpletop vervain,Verbena bonariensis,VERbon,Forb,0,13,11,7,2,0,N/A,1,1,
1060,14/02/2024,Netball,6,N,Native,Purpletop vervain,Verbena bonariensis,VERbon,Forb,0,2,1,1,1,0,N/A,1,1,
1115,16/07/2024,Netball,12,W,Paraserianthes lophantha,Purpletop vervain,Verbena bonariensis,VERbon,Forb,0,1,1,1,0,0,N/A,1,1,
248,23/02/2023,Ambury,2,W,Solanum mauritianum,Bird's eye speedwell,Veronica persica,VERper,Forb,0,7,0,0,0,0,N/A,1,1,
321,17/03/2023,Ambury,2,N,Native,Bird's eye speedwell,Veronica persica,VERper,Forb,0,,,,,,1,1,1,1 % ground cover
334,17/03/2023,Ambury,3,N,Native,Bird's eye speedwell,Veronica persica,VERper,Forb,0,1,0,0,0,0,N/A,1,1,
339,17/03/2023,Ambury,4,W,Solanum mauritianum,Bird's eye speedwell,Veronica persica,VERper,Forb,0,,,,,,10,1,1,10 % Ground Cover
349,17/03/2023,Ambury,4,N,Native,Bird's eye speedwell,Veronica persica,VERper,Forb,0,1,0,0,0,0,N/A,1,1,
361,17/03/2023,Ambury,5,N,Native,Bird's eye speedwell,Veronica persica,VERper,Forb,0,6,0,0,0,0,N/A,1,1,
513,24/03/2023,Sancta,1,N,Native,Bird's eye speedwell,Veronica persica,VERper,Forb,0,1,0,0,0,0,N/A,1,1,
1106,16/07/2024,Netball,11,N,Native,Bird's eye speedwell,Veronica persica,VERper,Forb,0,2,0,0,0,0,N/A,1,1,
1116,16/07/2024,Netball,12,W,Paraserianthes lophantha,Bird's eye speedwell,Veronica persica,VERper,Forb,0,1,0,0,0,0,N/A,1,1,
220,10/02/2023,Todd,6,W,Solanum mauritianum,Trailing speedwell,Veronica plebeia,VERple,Vine,0,5,0,0,0,0,N/A,1,1,
1162,26/09/2024,Seddon,5,N,Native,Greater periwinkle,Vinca major,VINmaj,Forb,1,57,39,0,0,0,N/A,1,1,
1166,26/09/2024,Seddon,5,W,Ligustrum lucidum,Greater periwinkle,Vinca major,VINmaj,Forb,1,6,6,0,0,0,N/A,1,1,
261,13/03/2023,Spence,1,W,Ligustrum lucidum,Viola sp.,Viola sp.,,Forb,0,5,0,0,0,0,N/A,1,1,
136,8/02/2023,Yates,2,W,Paraserianthes lophantha,Puriri,Vitex lucens,VITluc,Tree,0,1,1,1,1,0,N/A,0,1,
1153,4/09/2024,Seddon,3,N,Native,Puriri,Vitex lucens,VITluc,Tree,0,1,1,1,1,0,N/A,0,1,
978,2/01/2024,England,3,N,Native,Watsonia,Watsonia meriana,WATmer,Forb,1,3,2,0,0,0,N/A,1,1,
986,2/01/2024,England,4,W,Paraserianthes lophantha,Watsonia,Watsonia meriana,WATmer,Forb,1,1,1,0,0,0,N/A,1,1,
1084,3/01/2024,Netball,10,W,Paraserianthes lophantha,Watsonia,Watsonia meriana,WATmer,Forb,1,7,7,3,0,0,N/A,1,1,
22,11/01/2023,Jensen,1,W,Solanum mauritianum,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,1,1,1,0,0,N/A,1,1,
28,11/01/2023,Jensen,1,N,Native,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,3,3,0,0,0,N/A,1,1,
63,7/02/2023,Bacon,1,W,Solanum mauritianum,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,1,1,0,0,0,N/A,1,1,
69,7/02/2023,Bacon,1,N,Native,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,2,0,0,0,0,N/A,1,1,
82,7/02/2023,Bacon,2,N,Native,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,2,2,2,0,0,N/A,1,1,
104,7/02/2023,Bacon,4,N,Native,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,3,1,0,0,0,N/A,1,1,
116,8/02/2023,Yates,1,W,Ligustrum lucidum,Arum Lily,Zantedeschia aethiopica,ZANaet,Forb,1,1,0,0,0,0,N/A,1,1,
