ID,CreationDate,EndOutcome,y_xy,DistanceSEA,Flowers_Seeds_PodsMothPlant,HeightMetresMothPlant,Area_m2MothPlant,OldestGrowthStageMothPlant,Flowers_Seeds_PodsGinger,Height_metresGinger,Area_m2Ginger,OldestGrowthStageGinger,Flowers_Seeds_PodsClimbingAsparagus,HeightMetresClimbingAsparagus,Area_m2ClimbingAsparagus,OldestGrowthStageClimbingAsparagus,Flowers_Seeds_PodsBushyAsparagus,HeightMetresBushyAsparagus,Area_m2BushyAsparagus,Flowers_Seeds_PodsWoolly,HeightMetresWoolly,Area_m2Woolly,OldestGrowthStageWoolly,Flowers_Seeds_PodsRhamnus,HeightMetresRhamnus,Area_m2Rhamnus,OldestGrowthStageRhamnus,Flowers_Seeds_PodsCoastalBanksia,HeightMetresCoastalBanksia,Area_m2CoastalBanksia,OldestGrowthStageCoastalBanksia,Flowers_Seeds_PodsJasmine,HeightMetresJasmine,Area_m2Jasmine,OldestGrowthStageJasmine,Flowers_Seeds_PodsBlueMorningGlory,HeightMetresBlueMorningGlory,Area_m2BlueMorningGlory,OldestGrowthStageBlueMorningGlory,Flowers_Seeds_PodsEnglishIvy,HeightMetresEnglishIvy,Area_m2EnglishIvy,OldestGrowthStageEnglishIvy,Flowers_Seeds_PodsPeriwinkle,HeightMetresPeriwinkle,Area_m2Periwinkle,Flowers_Seeds_PodsMadeiraVine,HeightMetresMadeiraVine,Area_m2MadeiraVine,OldestGrowthStageMadeiraVine,Flowers_Seeds_PodsHoneysuckle,HeightMetresHoneysuckle,Area_m2Honeysuckle,OldestGrowthStageHoneysuckle,y_xy,x,y
304,3/06/2022 1:48,SQ,174.7178664 -36.81449963,137.23,6-Pods bursting or fruit mature,4,1,Adult,3-Flowers visible,1.5,3,Adult,1-Too soon to tell,0.5,0.5,Juvenile,,,,,,,,,,,,,,,,1-Too soon to tell,2,2,Adult,,,,,1-Too soon to tell,0.3,0.5,Juvenile,,,,,,,,,,,,174.7178664 -36.81449963,174.7178664,-36.81449963
305,3/06/2022 2:32,SQ,174.7168889 -36.81562566,124.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1.5,4,Adult,,,,,,,,,,,,174.7168889 -36.81562566,174.7168889,-36.81562566
306,7/06/2022 23:07,SQ,174.710234 -36.82025808,85.52,,,,,4-NoSignOfFlowering,1,1,Seedling,4-NoSignOfFlowering,3,20,Adult,4-NoSignOfFlowering,4,6,,,,,,,,,,,,,4-NoSignOfFlowering,2,10,Adult,,,,,4-NoSignOfFlowering,2,5,,,,,,,,,,,,,174.710234 -36.82025808,174.710234,-36.82025808
307,7/06/2022 23:22,SQ,174.7173933 -36.8136096,242.95,4-NoSignOfFlowering,1,0.25,Juvenile,,,,,,,,,,,,4-NoSignOfFlowering,0.5,0.25,Juvenile,,,,,,,,,0-Don't know,3,2,Adult,,,,,4-NoSignOfFlowering,3,2,Adult,,,,,,,,,,,,174.7173933 -36.8136096,174.7173933,-36.8136096
308,7/06/2022 23:29,SQ,174.7144834 -36.81403414,25.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7144834 -36.81403414,174.7144834,-36.81403414
309,7/06/2022 23:36,SQ,174.7096366 -36.81961825,148.96,,,,,,,,,,,,,6-Pods bursting or fruit mature,1,3,5-Pods or Fruit forming,1,2,Juvenile,,,,,,,,,4-NoSignOfFlowering,4,5,Juvenile,,,,,,,,,,,,,,,,,,,,174.7096366 -36.81961825,174.7096366,-36.81961825
310,7/06/2022 23:55,SQ,174.713511 -36.8140735,0,,,,,4-NoSignOfFlowering,1.5,2,Adult,4-NoSignOfFlowering,0.5,1,Juvenile,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,3,Adult,,,,,1-Too soon to tell,0.3,0.5,Juvenile,,,,,,,,,,,,174.713511 -36.8140735,174.713511,-36.8140735
311,8/06/2022 0:08,SQ,174.7178044 -36.81349456,263.75,,,,,,,,,4-NoSignOfFlowering,0.1,0.1,Seedling,4-NoSignOfFlowering,0.5,0.25,4-NoSignOfFlowering,0.25,0.1,Seedling,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,,,Seedling,,,,,174.7178044 -36.81349456,174.7178044,-36.81349456
312,8/06/2022 0:09,SQ,174.709918 -36.81962462,172.42,,,,,1-Too soon to tell,0.2,0.2,Juvenile,1-Too soon to tell,0.2,0.2,Seedling,,,,,,,,,,,,,,,,4-NoSignOfFlowering,4,10,Adult,,,,,,,,,,,,,,,,,,,,174.709918 -36.81962462,174.709918,-36.81962462
313,8/06/2022 0:25,DP,174.7105809 -36.81944336,147.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7105809 -36.81944336,174.7105809,-36.81944336
314,8/06/2022 0:28,SQ,174.7137618 -36.81429767,0,1-Too soon to tell,0.5,0.25,Seedling,6-Pods bursting or fruit mature,2,4,Adult,4-NoSignOfFlowering,0.5,0.25,Seedling,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.3,0.25,Juvenile,,,,,4-NoSignOfFlowering,1.5,3,Adult,,,,,,,,,,,,174.7137618 -36.81429767,174.7137618,-36.81429767
315,8/06/2022 0:36,S,174.7178341 -36.81333006,267.51,,,,,,,,,4-NoSignOfFlowering,1,2,Adult,4-NoSignOfFlowering,0.5,4,,,,,,,,,,,,,4-NoSignOfFlowering,2,10,,,,,,,,,,,,,,,,,,,,,174.7178341 -36.81333006,174.7178341,-36.81333006
316,8/06/2022 0:48,SQ,174.7150899 -36.81496009,15.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7150899 -36.81496009,174.7150899,-36.81496009
317,8/06/2022 0:52,S,174.718182 -36.81293339,244.19,,,,,,,,,,,,,4-NoSignOfFlowering,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.718182 -36.81293339,174.718182,-36.81293339
318,8/06/2022 1:16,DP,174.7089093 -36.81906173,44.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7089093 -36.81906173,174.7089093,-36.81906173
319,8/06/2022 1:23,SQ,174.7148806 -36.81465855,46.11,,,,,4-NoSignOfFlowering,1,0.5,Juvenile,,,,,4-NoSignOfFlowering,1,3,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,0.25,Juvenile,,,,5-Pods or Fruit forming,2,2,Adult,,,,,174.7148806 -36.81465855,174.7148806,-36.81465855
320,8/06/2022 1:27,SQ,174.7185574 -36.81275825,216.23,,,,,,,,,,,,,4-NoSignOfFlowering,1,4,,,,,,,,,,,,,,,,,3-Flowers visible,3.5,20,Adult,4-NoSignOfFlowering,3,8,Adult,,,,,,,,,,,,174.7185574 -36.81275825,174.7185574,-36.81275825
321,8/06/2022 1:28,S,174.7080348 -36.81969,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.1,0.2,Adult,,,,,,,,,,,,174.7080348 -36.81969,174.7080348,-36.81969
322,8/06/2022 1:49,SQ,174.7080832 -36.81994699,16.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Too soon to tell,0.2,0.2,Seedling,,,,,,,,,,,,174.7080832 -36.81994699,174.7080832,-36.81994699
323,8/06/2022 1:52,DP,174.709144 -36.82074205,19.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.709144 -36.82074205,174.709144,-36.82074205
324,8/06/2022 2:09,S,174.7096067 -36.82081975,50.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7096067 -36.82081975,174.7096067,-36.82081975
325,8/06/2022 2:15,SQ,174.7184199 -36.81306251,202.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,2,Adult,,,,,,,,,,,,174.7184199 -36.81306251,174.7184199,-36.81306251
326,8/06/2022 2:34,S,174.7094976 -36.81733385,98.82,,,,,,,,,,,,,6-Pods bursting or fruit mature,1,3,4-NoSignOfFlowering,0.25,0.1,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7094976 -36.81733385,174.7094976,-36.81733385
327,8/06/2022 2:44,SQ,174.7097829 -36.82086569,71.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7097829 -36.82086569,174.7097829,-36.82086569
328,8/06/2022 2:45,SQ,174.718446 -36.81344762,187.75,4-NoSignOfFlowering,0.5,0.1,Seedling,,,,,4-NoSignOfFlowering,1.5,2,Adult,4-NoSignOfFlowering,0.5,3,4-NoSignOfFlowering,0.1,0.5,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.718446 -36.81344762,174.718446,-36.81344762
329,8/06/2022 3:08,SQ,174.7095 -36.81756288,85.68,,,,,4-NoSignOfFlowering,0.5,0.1,Seedling,4-NoSignOfFlowering,0.5,1,Seedling,4-NoSignOfFlowering,1,2,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,2,Adult,,,,,4-NoSignOfFlowering,0.1,0.25,Juvenile,,,,,,,,,,,,174.7095 -36.81756288,174.7095,-36.81756288
330,8/06/2022 3:16,SQ,174.7109302 -36.82110822,94.67,4-NoSignOfFlowering,2,10,Adult,,,,,4-NoSignOfFlowering,0.5,2,Adult,6-Pods bursting or fruit mature,0.4,20,5-Pods or Fruit forming,3,1,Adult,,,,,,,,,4-NoSignOfFlowering,0.5,3,Adult,,,,,,,,,,,,,,,,,,,,174.7109302 -36.82110822,174.7109302,-36.82110822
331,8/06/2022 3:24,SQ,174.7181544 -36.8137176,210.58,4-NoSignOfFlowering,0.5,0.1,Adult,3-Flowers visible,3,6,Adult,,,,,4-NoSignOfFlowering,0.5,3,,,,,,,,,,,,,4-NoSignOfFlowering,2,6,Adult,,,,,,,,,,,,5-Pods or Fruit forming,0.5,1,Adult,,,,,174.7181544 -36.8137176,174.7181544,-36.8137176
332,8/06/2022 22:20,SQ,174.7188057 -36.81193833,149.66,,,,,,,,,4-NoSignOfFlowering,1,0.5,Juvenile,4-NoSignOfFlowering,1,3,,,,,,,,,,,,,4-NoSignOfFlowering,1.5,5,Juvenile,,,,,4-NoSignOfFlowering,2,20,Adult,,,,,,,,,,,,174.7188057 -36.81193833,174.7188057,-36.81193833
333,8/06/2022 22:20,SQ,174.7187592 -36.81213547,169.18,4-NoSignOfFlowering,0.5,0.5,Seedling,,,,,4-NoSignOfFlowering,1,3,Juvenile,4-NoSignOfFlowering,1,2,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,0.5,Seedling,,,,,,,,,,,,174.7187592 -36.81213547,174.7187592,-36.81213547
334,8/06/2022 22:20,S,174.7189553 -36.8134218,162.73,,,,,,,,,,,,,6-Pods bursting or fruit mature,1,7,4-NoSignOfFlowering,3,4,Seedling,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1,1.5,Juvenile,,,,,,,,,,,,174.7189553 -36.8134218,174.7189553,-36.8134218
335,8/06/2022 22:20,S,174.7192351 -36.81394085,135,4-NoSignOfFlowering,0.5,1,Seedling,,,,,4-NoSignOfFlowering,0.5,2,Juvenile,4-NoSignOfFlowering,1,3,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,2,Juvenile,,,,,,,,,,,,,,,,,,,,174.7192351 -36.81394085,174.7192351,-36.81394085
336,8/06/2022 22:35,SQ,174.7183217 -36.81424956,216.02,,,,,4-NoSignOfFlowering,0.5,0.25,Juvenile,4-NoSignOfFlowering,2,0.5,Seedling,4-NoSignOfFlowering,0.5,0.25,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,3,4,Adult,,,,,,,,4-NoSignOfFlowering,1,0.25,Adult,174.7183217 -36.81424956,174.7183217,-36.81424956
337,8/06/2022 22:35,SQ,174.7192615 -36.81412421,133.37,,,,,,,,,4-NoSignOfFlowering,1,0.5,Adult,4-NoSignOfFlowering,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7192615 -36.81412421,174.7192615,-36.81412421
338,8/06/2022 22:49,SQ,174.7186957 -36.81500192,83.68,4-NoSignOfFlowering,0.5,0.5,Seedling,,,,,4-NoSignOfFlowering,1.5,4,Juvenile,,,,4-NoSignOfFlowering,0.5,0.5,Juvenile,,,,,,,,,2-Buds forming,2,12,Adult,,,,,,,,,,,,,,,,,,,,174.7186957 -36.81500192,174.7186957,-36.81500192
339,8/06/2022 22:59,SQ,174.7184519 -36.814779,106.71,,,,,,,,,4-NoSignOfFlowering,0.4,0.5,Adult,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1.5,1,Adult,,,,,4-NoSignOfFlowering,0.1,0.1,Juvenile,,,,,,,,,,,,174.7184519 -36.814779,174.7184519,-36.814779
340,8/06/2022 23:04,S,174.7180806 -36.81557926,38.58,4-NoSignOfFlowering,0.5,0.5,Seedling,,,,,,,,,,,,4-NoSignOfFlowering,0.5,0.5,Juvenile,,,,,,,,,4-NoSignOfFlowering,1.5,3,Juvenile,,,,,,,,,,,,,,,,,,,,174.7180806 -36.81557926,174.7180806,-36.81557926
341,8/06/2022 23:15,S,174.7182836 -36.81461832,113.57,,,,,3-Flowers visible,2,3,Adult,,,,,,,,5-Pods or Fruit forming,2,3,Adult,,,,,,,,,4-NoSignOfFlowering,2,8,Adult,,,,,4-NoSignOfFlowering,2,2,Adult,,,,,,,,,,,,174.7182836 -36.81461832,174.7182836,-36.81461832
342,8/06/2022 23:32,S,174.717247 -36.81684577,52.68,,,,,,,,,,,,,6-Pods bursting or fruit mature,1.5,2,4-NoSignOfFlowering,0.5,1,Seedling,,,,,,,,,4-NoSignOfFlowering,2,3,Juvenile,,,,,,,,,,,,,,,,,,,,174.717247 -36.81684577,174.717247,-36.81684577
343,8/06/2022 23:33,S,174.7182022 -36.81473344,80.49,,,,,4-NoSignOfFlowering,1,2,Juvenile,4-NoSignOfFlowering,1.5,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7182022 -36.81473344,174.7182022,-36.81473344
344,8/06/2022 23:34,SQ,174.7176006 -36.81399969,205.14,4-NoSignOfFlowering,3.5,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,,Adult,,,,,4-NoSignOfFlowering,2,4,Adult,,,,,,,,,,,,174.7176006 -36.81399969,174.7176006,-36.81399969
345,8/06/2022 23:50,S,174.718271 -36.81487405,73.82,,,,,,,,,4-NoSignOfFlowering,1.5,6,Adult,,,,4-NoSignOfFlowering,0.5,1,Juvenile,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,4,Adult,,,,,,,,,,,,174.718271 -36.81487405,174.718271,-36.81487405
346,8/06/2022 23:53,S,174.7168405 -36.81663274,75.87,6-Pods bursting or fruit mature,2,4,Adult,,,,,,,,,4-NoSignOfFlowering,1,4,4-NoSignOfFlowering,0.5,1,Juvenile,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,10,Adult,,,,,,,,,,,,174.7168405 -36.81663274,174.7168405,-36.81663274
347,9/06/2022 0:15,SQ,174.7159254 -36.81610921,79.05,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7159254 -36.81610921,174.7159254,-36.81610921
348,9/06/2022 0:20,SQ,174.717879 -36.81383666,217.87,4-NoSignOfFlowering,1,0.5,Adult,4-NoSignOfFlowering,0.1,0.1,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1,2,,,,,,,,,,,,,174.717879 -36.81383666,174.717879,-36.81383666
349,9/06/2022 0:22,SQ,174.7164333 -36.81694413,58.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-Too soon to tell,0.3,0.3,Seedling,,,,,,,,,,,,174.7164333 -36.81694413,174.7164333,-36.81694413
350,9/06/2022 0:25,S,174.7158627 -36.81570197,59.63,,,,,,,,,4-NoSignOfFlowering,0.5,0.5,Seedling,,,,4-NoSignOfFlowering,0.5,0.5,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7158627 -36.81570197,174.7158627,-36.81570197
351,9/06/2022 1:16,DP,174.7163349 -36.81340868,144.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7163349 -36.81340868,174.7163349,-36.81340868
352,9/06/2022 1:18,SQ,174.7164823 -36.81529302,56.29,4-NoSignOfFlowering,0.5,0.5,Seedling,,,,,4-NoSignOfFlowering,0.5,0.5,Seedling,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,5,10,Adult,,,,,,,,,,,,174.7164823 -36.81529302,174.7164823,-36.81529302
353,9/06/2022 1:33,S,174.7158485 -36.81531142,54.56,,,,,,,,,4-NoSignOfFlowering,0.5,0.5,Seedling,4-NoSignOfFlowering,0.5,0.5,,,,,,,,,,,,,4-NoSignOfFlowering,2,2,Adult,,,,,4-NoSignOfFlowering,3,6,Adult,,,,,,,,4-NoSignOfFlowering,3,6,Adult,174.7158485 -36.81531142,174.7158485,-36.81531142
354,9/06/2022 1:49,SQ,174.7165135 -36.81311217,164.62,,,,,,,,,4-NoSignOfFlowering,1.5,0.5,Juvenile,6-Pods bursting or fruit mature,1,3,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,4,Adult,,,,,,,,,,,,174.7165135 -36.81311217,174.7165135,-36.81311217
355,9/06/2022 2:00,SQ,174.7157735 -36.81497086,90.76,1-Too soon to tell,1.5,0.5,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1.5,2,Adult,,,,,,,,,,,,5-Pods or Fruit forming,1.5,0.5,Adult,,,,,174.7157735 -36.81497086,174.7157735,-36.81497086
356,9/06/2022 2:27,SQ,174.715732 -36.81478902,102.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.715732 -36.81478902,174.715732,-36.81478902
357,9/06/2022 2:35,SQ,174.7168362 -36.81283239,209.46,4-NoSignOfFlowering,0.5,0.1,Seedling,,,,,,,,,6-Pods bursting or fruit mature,1,2,4-NoSignOfFlowering,0.1,0.1,Seedling,,,,,,,,,4-NoSignOfFlowering,3,20,Adult,,,,,4-NoSignOfFlowering,2,6,Adult,,,,,,,,,,,,174.7168362 -36.81283239,174.7168362,-36.81283239
358,9/06/2022 2:48,SQ,174.7156114 -36.81426041,115.15,,,,,,,,,,,,,1-Too soon to tell,0.5,3,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,1,Adult,,,,,,,,,,,,174.7156114 -36.81426041,174.7156114,-36.81426041
359,9/06/2022 2:54,S,174.7169508 -36.81275259,233.47,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,0.25,4-NoSignOfFlowering,0.1,0.1,Seedling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7169508 -36.81275259,174.7169508,-36.81275259
360,9/06/2022 3:00,V,174.7157602 -36.8131519,120.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7157602 -36.8131519,174.7157602,-36.8131519
361,9/06/2022 22:23,SQ,174.7152207 -36.81598792,46.61,,,,,,,,,4-NoSignOfFlowering,0.1,0.1,Adult,4-NoSignOfFlowering,0.5,2,,,,,,,,,,,,,4-NoSignOfFlowering,2,2,Adult,,,,,4-NoSignOfFlowering,2,5,Adult,,,,,,,,,,,,174.7152207 -36.81598792,174.7152207,-36.81598792
362,9/06/2022 22:44,S,174.7133599 -36.81542382,28.56,,,,,,,,,1-Too soon to tell,0.1,0.2,Seedling,1-Too soon to tell,0.2,0.3,1-Too soon to tell,0.5,0.5,Juvenile,,,,,,,,,,,,,,,,,1-Too soon to tell,1,1,Juvenile,,,,,,,,,,,,174.7133599 -36.81542382,174.7133599,-36.81542382
363,9/06/2022 23:19,SQ,174.7130691 -36.8156138,0,1-Too soon to tell,0.5,0.5,Seedling,,,,,,,,,1-Too soon to tell,0.5,0.5,1-Too soon to tell,0.3,0.3,Seedling,,,,,,,,,1-Too soon to tell,1,2,Adult,,,,,,,,,,,,,,,,,,,,174.7130691 -36.8156138,174.7130691,-36.8156138
364,9/06/2022 23:59,SQ,174.7128298 -36.81548823,0,4-NoSignOfFlowering,2,1,Adult,,,,,1-Too soon to tell,1,2,Adult,1-Too soon to tell,1,1,1-Too soon to tell,0.15,0.1,Seedling,,,,,,,,,1-Too soon to tell,1,2,Adult,,,,,,,,,,,,,,,,,,,,174.7128298 -36.81548823,174.7128298,-36.81548823
365,10/06/2022 0:18,SQ,174.7126408 -36.81491169,0,,,,,3-Flowers visible,2,4,Adult,,,,,,,,4-NoSignOfFlowering,0.4,0.1,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7126408 -36.81491169,174.7126408,-36.81491169
366,10/06/2022 0:46,SQ,174.7125262 -36.81477527,0,,,,,,,,,,,,,,,,3-Flowers visible,3,3,Adult,,,,,,,,,,,,,,,,,3-Flowers visible,2,4,Adult,,,,,,,,,,,,174.7125262 -36.81477527,174.7125262,-36.81477527
367,10/06/2022 1:35,S,174.712868 -36.81459502,0,,,,,3-Flowers visible,1.5,6,Adult,1-Too soon to tell,0.3,3,Adult,,,,,,,,,,,,,,,,4-NoSignOfFlowering,3,5,Adult,,,,,1-Too soon to tell,1,1,Adult,,,,,,,,,,,,174.712868 -36.81459502,174.712868,-36.81459502
368,10/06/2022 1:57,SQ,174.7137866 -36.8150274,0,,,,,3-Flowers visible,1.5,4,Adult,,,,,1-Too soon to tell,0.3,0.5,1-Too soon to tell,0.5,0.5,Juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7137866 -36.8150274,174.7137866,-36.8150274
369,10/06/2022 2:13,SQ,174.7137301 -36.81532504,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.7137301 -36.81532504,174.7137301,-36.81532504
370,10/06/2022 2:25,S,174.7141911 -36.81545307,20.74,,,,,,,,,,,,,,,,1-Too soon to tell,0.3,0.3,Seedling,,,,,,,,,,,,,,,,,1-Too soon to tell,0.1,0.3,Seedling,,,,,,,,,,,,174.7141911 -36.81545307,174.7141911,-36.81545307
371,10/06/2022 2:47,SQ,174.7146416 -36.81557792,0,,,,,,,,,1-Too soon to tell,1,4,Adult,,,,1-Too soon to tell,0.3,0.5,Seedling,,,,,,,,,,,,,,,,,1-Too soon to tell,0.1,0.3,Seedling,,,,,,,,,,,,174.7146416 -36.81557792,174.7146416,-36.81557792
372,10/06/2022 21:46,S,174.7178949 -36.81057921,36.46,5-Pods or Fruit forming,5,2,Adult,6-Pods bursting or fruit mature,3,50,Adult,,,,,,,,6-Pods bursting or fruit mature,4,4,Adult,,,,,,,,,4-NoSignOfFlowering,8,10,Adult,,,,,,,,,,,,6-Pods bursting or fruit mature,6,20,Adult,,,,,174.7178949 -36.81057921,174.7178949,-36.81057921
373,10/06/2022 21:54,S,174.7182261 -36.8102122,0,5-Pods or Fruit forming,5,2,Adult,6-Pods bursting or fruit mature,3,205,Adult,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,10,20,Adult,,,,,,,,,,,,6-Pods bursting or fruit mature,5,10,Adult,,,,,174.7182261 -36.8102122,174.7182261,-36.8102122
374,10/06/2022 22:14,SQ,174.718703 -36.81052221,14.43,4-NoSignOfFlowering,1,0.25,Juvenile,4-NoSignOfFlowering,1,2,Adult,,,,,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.25,4,Adult,,,,,,,,,,,,174.718703 -36.81052221,174.718703,-36.81052221
375,10/06/2022 23:48,S,174.713176 -36.81318107,0,4-NoSignOfFlowering,0.1,0.1,Seedling,3-Flowers visible,,4,Adult,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,20,Adult,,,,,4-NoSignOfFlowering,4,16,Adult,,,,6-Pods bursting or fruit mature,2,2,,,,,,174.713176 -36.81318107,174.713176,-36.81318107
376,10/06/2022 23:57,SQ,174.7102869 -36.81703679,0,,,,,4-NoSignOfFlowering,1.5,2,Adult,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,2,3,Adult,,,,,4-NoSignOfFlowering,0.1,0.5,Adult,,,,,,,,,,,,174.7102869 -36.81703679,174.7102869,-36.81703679
377,11/06/2022 0:24,SQ,174.7192034 -36.8098947,0,,,,,4-NoSignOfFlowering,,4,Adult,,,,,,,,,,,,,,,,6-Pods bursting or fruit mature,20,10,Adult,2-Buds forming,7,20,Adult,,,,,4-NoSignOfFlowering,1,4,Adult,,,,,,,,,,,,174.7192034 -36.8098947,174.7192034,-36.8098947
378,11/06/2022 0:39,SQ,174.709745 -36.81335504,54.89,4-NoSignOfFlowering,0.1,0.1,Seedling,4-NoSignOfFlowering,1,2,Adult,,,,,,,,,,,,,,,,,,,,0-Don't know,0.25,10,Adult,,,,,0-Don't know,1,10,Adult,,,,,,,,,,,,174.709745 -36.81335504,174.709745,-36.81335504
379,11/06/2022 1:03,SQ,174.7191994 -36.80974458,0,,,,,6-Pods bursting or fruit mature,,20,Adult,,,,,,,,5-Pods or Fruit forming,6,10,Adult,,,,,,,,,,,,,,,,,6-Pods bursting or fruit mature,2,4,,,,,,,,,,,,,174.7191994 -36.80974458,174.7191994,-36.80974458
380,11/06/2022 1:32,SQ,174.7207115 -36.81473022,0,4-NoSignOfFlowering,1.5,2,Adult,3-Flowers visible,2,2,Adult,,,,,6-Pods bursting or fruit mature,0.6,2,3-Flowers visible,2,2,Adult,,,,,,,,,4-NoSignOfFlowering,2,40,Adult,,,,,3-Flowers visible,2,10,Adult,,,,,,,,,,,,174.7207115 -36.81473022,174.7207115,-36.81473022
381,11/06/2022 2:02,SQ,174.7191983 -36.81603297,0,,,,,3-Flowers visible,1.5,1,Adult,4-NoSignOfFlowering,1,0.2,Adult,,,,,,,,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,0.5,0.2,Adult,,,,,,,,,,,,174.7191983 -36.81603297,174.7191983,-36.81603297
382,11/06/2022 2:45,SQ,174.7190646 -36.81594517,0,4-NoSignOfFlowering,1,0.2,Adult,4-NoSignOfFlowering,1,0.1,Adult,4-NoSignOfFlowering,2,6,Adult,,,,4-NoSignOfFlowering,0.5,0.2,Juvenile,,,,,,,,,4-NoSignOfFlowering,1.5,1,Adult,,,,,4-NoSignOfFlowering,0.3,0.1,Adult,,,,,,,,,,,,174.7190646 -36.81594517,174.7190646,-36.81594517
383,12/06/2022 23:00,SQ,174.7153062 -36.81980978,0,4-NoSignOfFlowering,0.5,0.5,Seedling,,,,,,,,,,,,4-NoSignOfFlowering,0.5,1,Seedling,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,1,2,Juvenile,,,,4-NoSignOfFlowering,2,2,Adult,,,,,174.7153062 -36.81980978,174.7153062,-36.81980978
384,12/06/2022 23:19,SQ,174.7152319 -36.81945732,0,,,,,4-NoSignOfFlowering,1,1,Juvenile,,,,,4-NoSignOfFlowering,1,1,4-NoSignOfFlowering,0.5,0.5,Seedling,,,,,,,,,,,,,,,,,4-NoSignOfFlowering,3,6,Adult,,,,,,,,,,,,174.7152319 -36.81945732,174.7152319,-36.81945732
